代码	名称	日期	open	high	low	close	成交额(百万)	成交量(股)	macd	rsi_6	kdj	cci	sma10	ema10	
399300.SZ	沪深300	2007/7/2	3746.18	3801.9	3644.19	3757.66	71995.86	4974731200	25.12862377	31.26682996	24.53980069	-150.0916462	3988.585	3920.218657	-1
399300.SZ	沪深300	2007/7/3	3782.78	3835.29	3744.02	3832.23	68887.5	4640912800	15.34173683	41.01409229	27.22803768	-96.1736703	3946.508	3904.220719	1
399300.SZ	沪深300	2007/7/4	3840.41	3848.08	3727.56	3743.58	59055.65	3823371600	0.427318436	34.1128123	23.89648093	-93.20742208	3905.106	3875.013316	-1
399300.SZ	沪深300	2007/7/5	3688.31	3706.6	3535.04	3537.44	61324.06	4322552800	-27.70685345	23.21345132	16.07110463	-141.2518275	3839.122	3813.636349	-1
399300.SZ	沪深300	2007/7/6	3517.6	3712.74	3475.27	3710.28	71894.99	5136651200	-35.64574193	41.89328703	23.93455557	-109.6006334	3805.007	3794.844286	1
399300.SZ	沪深300	2007/7/9	3743.87	3840.99	3722.23	3821.3	79270.99	5407311200	-32.60315322	51.06847316	35.42228548	-37.57788816	3799.378	3799.654416	1
399300.SZ	沪深300	2007/7/10	3832.76	3852.93	3764.25	3775.62	77184.57	5190786800	-33.49180134	47.37492924	40.51104403	-27.79484791	3784.119	3795.284522	-1
399300.SZ	沪深300	2007/7/11	3751.49	3797.81	3732.29	3789.87	51532.28	3362890800	-32.66961054	48.76216781	53.72634624	-31.99959118	3759.058	3794.300063	1
399300.SZ	沪深300	2007/7/12	3799.19	3839.21	3780.03	3816.92	45968.04	3136812000	-29.49530595	51.66457068	65.97255366	7.697778683	3754.898	3798.412779	1
399300.SZ	沪深300	2007/7/13	3825.03	3829.68	3773.93	3820.12	38615.51	2689324200	-26.41691567	52.0501539	74.41913293	14.48113432	3760.502	3802.359547	1
399300.SZ	沪深300	2007/7/16	3824.91	3830.37	3697.22	3697.97	44462.95	2993185600	-33.44818351	38.12060474	69.26888337	-43.18717586	3754.533	3783.379629	-1
399300.SZ	沪深300	2007/7/17	3684.34	3812.25	3650.25	3789.65	50158.23	3255385000	-31.26233144	50.1388199	73.92731821	-19.12497975	3750.275	3784.519696	1
399300.SZ	沪深300	2007/7/18	3776.94	3861.51	3756.7	3807.57	69467.83	4597582400	-27.76398772	52.31129157	77.96307544	70.82866068	3756.674	3788.710661	1
399300.SZ	沪深300	2007/7/19	3796.92	3836.39	3778.51	3807	45728.49	3025846800	-24.75219149	52.22443884	76.70794067	64.98909124	3783.63	3792.035995	-1
399300.SZ	沪深300	2007/7/20	3808.08	3971.89	3808.08	3971.88	81556.22	5527112000	-8.957625317	69.69167798	84.47092409	181.9912884	3809.79	3824.734905	1
399300.SZ	沪深300	2007/7/23	4009.06	4157.39	4009.06	4156.72	125824.18	8527618400	18.26418722	79.68399196	89.60324492	292.5972651	3843.332	3885.095831	1
399300.SZ	沪深300	2007/7/24	4187.33	4241.58	4143.59	4161.35	112024.89	7609073600	39.75302396	79.88334653	88.54625654	227.1714337	3881.905	3935.323862	1
399300.SZ	沪深300	2007/7/25	4163.36	4256.05	4163.35	4255.46	101771.76	6459776800	63.64333168	83.76831465	92.33170707	173.6149795	3928.464	3993.530433	1
399300.SZ	沪深300	2007/7/26	4282.68	4325.93	4244.08	4303.19	103986.61	6549024400	85.44305047	85.47546182	93.76597189	152.9831132	3977.091	4049.832172	1
399300.SZ	沪深300	2007/7/27	4277.55	4318.34	4225.03	4307.14	105910.07	6502110800	101.863992	85.62559755	94.91701386	116.2326941	4025.793	4096.615414	1
399300.SZ	沪深300	2007/7/30	4305.18	4426.31	4303.73	4410.3	121083.5	7544158400	121.7978465	89.1427858	95.81436125	119.3579407	4097.026	4153.648975	1
399300.SZ	沪深300	2007/7/31	4402.52	4467.65	4359.59	4460.56	118858.59	7137504000	140.0368739	90.50156876	96.86663465	112.0006585	4164.117	4209.450979	1
399300.SZ	沪深300	2007/8/1	4479.3	4496.25	4271.06	4290.48	128911.22	7936166400	139.163213	60.00592383	87.94407581	78.6927346	4212.408	4224.183529	-1
399300.SZ	沪深300	2007/8/2	4311.6	4449.4	4303.98	4436.19	108357.97	6288753600	148.5164051	70.29591938	87.85343746	81.61008391	4275.327	4262.73016	1
399300.SZ	沪深300	2007/8/3	4472.89	4599.25	4472.89	4598.38	141287.52	7819047200	167.0901435	77.89324157	91.83864769	118.1572016	4337.977	4323.757403	1
399300.SZ	沪深300	2007/8/6	4642.78	4704.19	4623.49	4703.98	136599.02	7616427200	188.1619883	81.57512526	94.54615563	142.8339531	4392.703	4392.888785	1
399300.SZ	沪深300	2007/8/7	4715.39	4771.58	4634.87	4724.55	154638.11	8384713600	204.1678838	82.26554693	93.49580869	139.5314299	4449.023	4453.190824	1
399300.SZ	沪深300	2007/8/8	4680.07	4741.45	4579.4	4668.09	135476.62	8898800000	209.8774842	73.2275497	89.3521596	111.6322305	4490.286	4492.263401	-1
399300.SZ	沪深300	2007/8/9	4666.42	4779.14	4666.2	4777.29	117191.34	7202578400	220.6701628	78.66714118	92.78006777	120.7804465	4537.696	4544.086419	1
399300.SZ	沪深300	2007/8/10	4765.85	4771.61	4631.04	4726.68	123598.27	7496288000	222.5739405	70.68035875	91.74499663	90.46238467	4579.65	4577.285252	-1
399300.SZ	沪深300	2007/8/13	4724.52	4767.08	4663.2	4721.19	137189.54	8576316800	221.0911003	69.75844031	90.69476971	80.17636859	4610.739	4603.449752	-1
399300.SZ	沪深300	2007/8/14	4721.45	4803.57	4704.15	4795.57	105536.84	6115791200	223.3432215	75.049454	93.26274211	88.5507343	4644.24	4638.380706	1
399300.SZ	沪深300	2007/8/15	4804.68	4836.59	4697.97	4798.75	109902.91	6346642800	222.8161572	75.27141981	92.04043498	82.64805791	4695.067	4667.538759	1
399300.SZ	沪深300	2007/8/16	4772.36	4772.97	4665.21	4721.94	110214.7	6359479200	213.7367062	59.84102793	79.83431049	51.65890846	4723.642	4677.429894	-1
399300.SZ	沪深300	2007/8/17	4694.2	4774.99	4616.97	4626.58	111565.22	6365212000	196.5803648	45.84095674	59.33767854	21.84841536	4726.462	4668.184459	-1
399300.SZ	沪深300	2007/8/20	4749.2	4885.84	4747.27	4885.43	119259.34	6781220800	201.5475575	69.263951	72.84718751	118.6024439	4744.607	4707.683648	1
399300.SZ	沪深300	2007/8/21	4915.52	4995.53	4909.84	4972.71	132902.4	7444059200	210.1049016	73.84149172	79.88875617	205.0611791	4769.423	4755.870258	1
399300.SZ	沪深300	2007/8/22	4899.93	5075.89	4887.14	5051.69	138722.27	7402892800	220.7154144	77.48297864	84.83475403	199.5886057	4807.783	4809.655665	1
399300.SZ	沪深300	2007/8/23	5075.51	5154.85	5028.12	5135.93	130873.22	6805188000	233.2332189	80.88822994	88.71733162	196.9972965	4843.647	4868.978272	1
399300.SZ	沪深300	2007/8/24	5161.15	5231.15	5158.03	5217.58	134546.1	7376987200	246.8960775	83.74706501	91.74173775	179.6171631	4892.737	4932.360404	1
399300.SZ	沪深300	2007/8/27	5250.62	5296.57	5191.28	5243.15	149375.49	8263145600	256.8267379	84.6120805	91.87432311	148.5632469	4944.933	4988.867603	1
399300.SZ	沪深300	2007/8/28	5220.64	5270.3	5136.61	5251.77	140419.66	7506679200	262.3680047	84.93640407	92.38551107	112.5306405	4990.553	5036.668039	1
399300.SZ	沪深300	2007/8/29	5215.65	5283.33	5138.34	5171.82	138983.55	7292945600	257.3417265	68.79781053	88.80487868	88.69826217	5027.86	5061.241123	-1
399300.SZ	沪深300	2007/8/30	5193.73	5247.57	5176	5241.23	123820.18	6729848800	256.0080701	73.95369084	89.1783723	83.93515704	5079.789	5093.966373	1
399300.SZ	沪深300	2007/8/31	5255.09	5307.42	5219.99	5296.81	122862.4	6678035600	256.4794439	77.52264313	91.94407904	89.0490439	5146.812	5130.847033	1
399300.SZ	沪深300	2007/9/3	5335.05	5433.75	5335.05	5419.17	149612.42	8284916800	263.6868229	83.49668147	93.74026947	113.3778348	5200.186	5183.26939	1
399300.SZ	沪深300	2007/9/4	5421.25	5429.21	5333.49	5360.33	147686.67	7991483200	261.6348625	72.39373624	89.79343327	96.51618938	5238.948	5215.462228	-1
399300.SZ	沪深300	2007/9/5	5357.55	5389.33	5265.06	5363.25	122740.7	6536490400	257.2785419	72.61062772	85.28689229	78.17168344	5270.104	5242.332732	1
399300.SZ	沪深300	2007/9/6	5389.49	5448.84	5365.5	5412.04	128581.02	7060857600	254.8256008	76.33809456	86.26253377	110.1952336	5297.715	5273.188599	1
399300.SZ	沪深300	2007/9/7	5382.91	5402.72	5284.65	5294.8	145930.43	7929888000	240.6473067	54.82380102	74.39654725	60.01924881	5305.437	5277.117945	-1
399300.SZ	沪深300	2007/9/10	5226.74	5380.46	5182.1	5377.22	116768.98	6509567200	233.371352	63.50140728	75.24235732	40.71241063	5318.844	5295.318318	1
399300.SZ	沪深300	2007/9/11	5384.56	5414	5104.35	5124.09	127249.66	6880668800	204.8186086	37.18061077	52.0716415	-54.52192027	5306.076	5264.185897	-1
399300.SZ	沪深300	2007/9/12	5102.58	5212.65	5059.46	5202.86	113773.91	6157225200	186.3977571	45.60054499	46.9903535	-113.599288	5309.18	5253.035734	1
399300.SZ	沪深300	2007/9/13	5230.65	5351.58	5212.03	5349.97	118934.71	5974692800	181.5765457	58.16663987	56.19635291	19.27845909	5320.054	5270.660146	1
399300.SZ	沪深300	2007/9/14	5362.47	5405.85	5274.22	5397.28	118739.16	6029562400	179.5040121	61.59064784	66.3837141	64.51405816	5330.101	5293.681938	1
399300.SZ	沪深300	2007/9/17	5389.5	5504.77	5387.68	5498.91	131402.3	6940313600	183.9418388	68.28268897	77.150497	144.2705926	5338.075	5330.996131	1
399300.SZ	沪深300	2007/9/18	5524.1	5533.53	5405.18	5476.84	140263.04	7162180800	183.5619955	65.31710516	80.78094812	132.0392884	5349.726	5357.513198	-1
399300.SZ	沪深300	2007/9/19	5487.38	5498.59	5385.42	5419.27	110132.78	5588006400	176.5800443	57.50005357	79.15332345	84.77923544	5355.328	5368.741707	-1
399300.SZ	沪深300	2007/9/20	5436.64	5501.4	5430.31	5494.92	113725.79	5671213600	175.1323042	64.24719899	83.38742668	106.8573965	5363.616	5391.683215	1
399300.SZ	沪深300	2007/9/21	5508.51	5516.11	5357.5	5468.1	121125.87	6110635600	169.862738	60.18245958	84.32436471	73.54421317	5380.946	5405.577176	-1
399300.SZ	沪深300	2007/9/24	5481.38	5541.13	5400.68	5513.9	116678.46	5418481600	167.4519641	64.75226469	87.66516045	90.55529143	5394.614	5425.272235	1
399300.SZ	沪深300	2007/9/25	5524.02	5540.87	5423.53	5454.62	95494.83	4532623200	158.9260077	54.95596524	83.01449266	70.20064348	5427.667	5430.608192	-1
399300.SZ	沪深300	2007/9/26	5433.63	5489.86	5338.31	5361.02	84077.77	3917115600	142.968338	42.71235475	66.18310351	12.41242785	5443.483	5417.955794	-1
399300.SZ	沪深300	2007/9/27	5364.53	5429.05	5338.04	5427.66	71569.51	3375905600	134.1526329	51.87296059	58.83147535	10.4132066	5451.252	5419.720195	1
399300.SZ	沪深300	2007/9/28	5479.85	5590.85	5479.85	5580.81	104224.26	4851462000	137.9340305	66.60135326	71.2305296	118.6006642	5469.605	5449.00925	1
399300.SZ	沪深300	2007/10/8	5703.28	5715.91	5617.1	5653.14	128709.14	6644970400	145.0946807	71.53782836	75.28317538	191.5308364	5485.028	5486.123932	1
399300.SZ	沪深300	2007/10/9	5638.63	5682.97	5582.77	5675.93	107594.06	5363348800	150.8693818	73.0442502	79.99533081	172.7525863	5504.937	5520.634126	1
399300.SZ	沪深300	2007/10/10	5694.99	5776.21	5653.79	5685.76	128506.1	6399445600	154.4585706	73.76300878	79.7826629	168.7288404	5531.586	5550.657012	1
399300.SZ	沪深300	2007/10/11	5695.13	5761.22	5650.1	5760.08	137428.9	6514110000	161.4390624	78.87378387	85.29470206	139.3723033	5558.102	5588.733919	1
399300.SZ	沪深300	2007/10/12	5777.9	5796.28	5485.56	5737.22	160588.75	7800106400	163.2447576	73.5832048	85.90032046	85.9174013	5585.014	5615.731388	-1
399300.SZ	沪深300	2007/10/15	5761.87	5824.98	5690.07	5821.45	155052.08	7068211200	169.5183392	79.62579376	90.35856854	123.2652852	5615.769	5653.134772	1
399300.SZ	沪深300	2007/10/16	5851.54	5885.48	5815.61	5877.2	135092.34	6469204800	176.948999	82.75824128	93.06821418	137.3317661	5658.027	5693.873905	1
399300.SZ	沪深300	2007/10/17	5862.38	5891.72	5797.61	5824.12	108328.4	4886976800	176.5199262	70.39306603	89.90782751	108.3103929	5704.337	5717.555013	-1
399300.SZ	沪深300	2007/10/18	5813.24	5813.24	5593.99	5615.75	106494.81	4859563200	157.5500267	41.31434038	70.62317514	22.23277074	5723.146	5699.045011	-1
399300.SZ	沪深300	2007/10/19	5651.03	5711.5	5563.78	5614.06	84971.54	3846645600	140.7573131	41.14890191	57.62804283	-8.347083896	5726.471	5683.59319	-1
399300.SZ	沪深300	2007/10/22	5543.79	5594.5	5465.85	5472.68	74730.41	3586750000	114.7183801	29.35029633	38.95328715	-84.67966016	5708.425	5645.245338	-1
399300.SZ	沪深300	2007/10/23	5467.83	5541.96	5373.05	5540.09	90014.31	4189680000	98.38761059	39.30725706	36.70400762	-112.7109048	5694.841	5626.126185	1
399300.SZ	沪深300	2007/10/24	5564.48	5644.97	5553.33	5588.01	99449.97	4466124000	88.29429987	45.82087344	38.28415965	-56.76207603	5685.066	5619.19597	1
399300.SZ	沪深300	2007/10/25	5549.66	5556.55	5312.85	5333.79	103890.71	5082170400	59.10057439	27.22217928	26.72857061	-178.5078246	5642.437	5567.303975	-1
399300.SZ	沪深300	2007/10/26	5279.1	5428.58	5266.37	5394.81	77283.75	3589596400	40.42217893	34.84020656	24.66534648	-154.0098546	5608.196	5535.941434	1
399300.SZ	沪深300	2007/10/29	5428.68	5509.35	5428.68	5508.36	72353.86	3523397600	34.38557646	47.18530215	29.34247426	-73.0336563	5576.887	5530.926628	1
399300.SZ	沪深300	2007/10/30	5529.97	5597.27	5467.52	5596.07	79727.98	3919392000	36.26099531	55.07477889	39.65783324	-30.53828643	5548.774	5542.770878	1
399300.SZ	沪深300	2007/10/31	5663.76	5691.87	5590.54	5688.54	103782.29	5032946800	44.69363406	62.21547236	58.05254092	26.99920286	5535.216	5569.274354	1
399300.SZ	沪深300	2007/11/1	5701.49	5702.21	5604.79	5605.23	96342.74	4661248000	44.14526118	53.09206068	64.61793232	18.1265308	5534.164	5575.811744	-1
399300.SZ	沪深300	2007/11/2	5514.85	5565.66	5448.99	5472.93	93671.08	4328950000	32.65869826	41.49602962	58.87646785	-51.73849365	5520.051	5557.105973	-1
399300.SZ	沪深300	2007/11/5	5438.81	5494.62	5333.38	5360.31	74190.19	3369501600	14.30314385	33.92668698	46.4355723	-99.90810428	5508.814	5521.324887	-1
399300.SZ	沪深300	2007/11/6	5331.31	5406.11	5295.8	5317.55	56491.53	2705785400	-3.652041441	31.32338954	34.87132867	-125.8952929	5486.56	5484.274907	-1
399300.SZ	沪深300	2007/11/7	5348.56	5388.64	5231.61	5350.63	59639.21	3006134800	-15.0390152	35.89022772	31.67792502	-121.0359234	5462.822	5459.975833	1
399300.SZ	沪深300	2007/11/8	5321.86	5321.86	5090.96	5093.67	72978.74	3605489200	-44.28728222	22.15648508	21.26640128	-178.7689358	5438.81	5393.374773	-1
399300.SZ	沪深300	2007/11/9	5042.76	5129.11	4962.3	5040.53	67968.65	3458382400	-70.93698108	20.23493472	17.70190336	-189.946857	5403.382	5329.221178	-1
399300.SZ	沪深300	2007/11/12	4916.82	5018.11	4795.43	4978.25	75901.04	3841392000	-95.97618126	18.03515549	18.52175237	-186.0828599	5350.371	5265.408236	-1
399300.SZ	沪深300	2007/11/13	5024.52	5082.64	4866.16	4939.24	74714.82	3686208000	-117.6119514	16.67278847	17.63430646	-138.6680162	5284.688	5206.104921	-1
399300.SZ	沪深300	2007/11/14	5013.78	5147.01	4924.82	5145.89	73449.66	3523154400	-116.737846	43.70513384	26.92310251	-81.07546172	5230.423	5195.156753	1
399300.SZ	沪深300	2007/11/15	5129.81	5170.97	5069.52	5081.11	66609.04	3175946400	-119.890295	38.95167443	31.56830431	-59.27233627	5178.011	5174.42098	-1
399300.SZ	沪深300	2007/11/16	4999.84	5021.71	4917.49	5007.66	47079.25	2331099200	-126.8531506	33.93055651	32.62989026	-83.34313222	5131.484	5144.100802	-1
399300.SZ	沪深300	2007/11/19	5017.4	5033.95	4968.73	4994.42	48969.99	2554810000	-131.9189417	33.01010971	32.93479791	-68.92587325	5094.895	5116.886111	-1
399300.SZ	沪深300	2007/11/20	4964.56	5099.52	4916.47	5069.38	66536.14	3356271200	-128.4048015	43.43513869	39.30293444	-53.42347496	5070.078	5108.248636	1
399300.SZ	沪深300	2007/11/21	5087.25	5135.25	4993.29	4997.62	53059.45	2680312200	-129.9126996	36.84775275	44.14855763	-41.48180657	5034.777	5088.134338	-1
399300.SZ	沪深300	2007/11/22	4902.63	4949.34	4759.91	4772.62	53714.12	2650771600	-147.5623326	23.46051901	30.46304043	-135.1694476	5002.672	5030.768095	-1
399300.SZ	沪深300	2007/11/23	4733.37	4857.05	4711.79	4856.16	41174.11	2014630400	-153.0446111	34.12402663	30.78897006	-141.0460622	4984.235	4999.021169	1
399300.SZ	沪深300	2007/11/26	4931.6	4954.18	4795.35	4800.08	48427.05	2362227600	-160.0693636	30.68072571	26.93523131	-105.0788688	4966.418	4962.850047	-1
399300.SZ	沪深300	2007/11/27	4759.01	4806.83	4708.8	4711.15	44831.91	2088684000	-170.8430659	25.73852962	18.12631118	-152.7192792	4943.609	4917.086402	-1
399300.SZ	沪深300	2007/11/28	4724.47	4760.66	4619.51	4648.75	45167.3	2248236800	-182.314849	22.66443777	13.97404859	-156.446057	4893.895	4868.297965	-1
399300.SZ	沪深300	2007/11/29	4708.38	4847.58	4637.48	4842.07	72895.75	3687299200	-173.8035126	46.44441051	23.70054138	-80.23355188	4869.991	4863.529244	1
399300.SZ	沪深300	2007/11/30	4841.08	4841.08	4723.79	4737.41	57402.98	2938369600	-173.5033658	38.71128761	23.42047959	-72.40650785	4842.966	4840.598473	-1
399300.SZ	沪深300	2007/12/3	4714.92	4809.27	4689.52	4772.67	43698.3	2225593400	-168.4781981	42.5766716	25.51269779	-67.84892082	4820.791	4828.247841	1
399300.SZ	沪深300	2007/12/4	4786.64	4886.58	4786.64	4829.21	43927.03	2264359200	-158.1108081	48.79124223	37.89471135	-21.57179051	4796.774	4828.422779	1
399300.SZ	沪深300	2007/12/5	4829.95	4970.17	4815.61	4965.95	61090.18	3176916400	-137.2783423	61.0307903	58.19532592	40.83507593	4793.607	4853.427728	1
399300.SZ	沪深300	2007/12/6	4986.25	4999.93	4928.13	4971.06	47436.27	2371159200	-118.984549	61.44404629	69.60055708	76.44750275	4813.451	4874.815414	1
399300.SZ	沪深300	2007/12/7	4979.84	5041.78	4977.87	5041.35	50380.4	2719822400	-97.68867618	67.18769864	79.69976119	110.6879356	4831.97	4905.09443	1
399300.SZ	沪深300	2007/12/10	4961.67	5138.69	4944.83	5133.56	82898.15	4278069200	-72.5348308	73.42080157	86.13714192	138.3314376	4865.318	4946.633624	1
399300.SZ	沪深300	2007/12/11	5162.09	5181.41	5068.03	5140	82034.38	4058645600	-51.48706212	73.83732444	88.22039062	159.2507789	4908.203	4981.791147	1
399300.SZ	沪深300	2007/12/12	5108.58	5130.72	5033.72	5077.39	83753.5	3982825200	-39.40442784	62.42454459	85.09792561	104.2216718	4951.067	4999.172757	-1
399300.SZ	沪深300	2007/12/13	5051.78	5067.39	4881.34	4884.3	77125.15	3681959200	-44.89211405	39.70971166	69.93137846	26.4960595	4955.29	4978.286801	-1
399300.SZ	沪深300	2007/12/14	4827.39	4979.19	4800.24	4977.65	61162.57	3072792400	-41.23326861	50.21860556	62.74929753	10.3446379	4979.314	4978.171019	1
399300.SZ	沪深300	2007/12/17	4976.24	4977.57	4855.17	4857.29	76935.38	3701452000	-47.49812454	39.55198137	46.82189004	-8.948333107	4987.776	4956.192652	-1
399300.SZ	沪深300	2007/12/18	4827.26	4883	4799	4829.91	47447.35	2293007600	-54.04935782	37.38435349	33.90890923	-58.87217596	4987.846	4933.23217	-1
399300.SZ	沪深300	2007/12/19	4877.77	4961.59	4865.35	4946.29	60379.85	3210185800	-49.28226871	51.06390726	35.44469022	-6.816446847	4985.88	4935.606321	1
399300.SZ	沪深300	2007/12/20	4968.03	5048.06	4935.4	5037.19	59927.5	3131991600	-37.73446648	59.38121494	44.39197717	45.89799327	4992.493	4954.076081	1
399300.SZ	沪深300	2007/12/21	5016.46	5103.77	5014.7	5101.85	73549.81	3725149600	-23.098958	64.52754656	55.99301969	85.94044873	4998.543	4980.944066	1
399300.SZ	沪深300	2007/12/24	5142.16	5239.22	5129.6	5207.13	103969.75	5031996800	-2.970750977	71.5662985	68.23216744	154.236963	5005.9	5022.068781	1
399300.SZ	沪深300	2007/12/25	5217.56	5244.03	5180.59	5216.81	79333.66	3897370400	13.60526023	72.1754747	76.7826311	140.6511307	5013.581	5057.476276	1
399300.SZ	沪深300	2007/12/26	5231.97	5273.14	5194.75	5265.03	83694.91	4146811600	30.28372759	75.33436741	83.95159898	131.0597951	5032.345	5095.213316	1
399300.SZ	沪深300	2007/12/27	5286.98	5367.53	5260.1	5367.53	109216.84	5234501600	51.18242734	80.87328996	89.30106599	149.399663	5080.668	5144.725441	1
399300.SZ	沪深300	2007/12/28	5379.52	5391.67	5323.82	5338.28	95056.66	4536141600	64.63944365	75.09835979	89.86458206	129.365511	5116.731	5179.917179	-1
399300.SZ	沪深300	2008/1/2	5349.76	5404.93	5283.45	5385.1	98886.43	4566871200	78.18098697	78.10190849	92.01802784	109.9592885	5169.512	5217.223146	1
399300.SZ	沪深300	2008/1/3	5381.15	5422.67	5315.95	5422.03	135983.36	6464588000	90.84548973	80.34575077	94.63490388	100.6177818	5228.724	5254.460756	1
399300.SZ	沪深300	2008/1/4	5430.63	5499.09	5422.46	5483.65	118866.23	5174642000	104.6481003	83.69169385	95.36076453	112.7777778	5282.46	5296.131528	1
399300.SZ	沪深300	2008/1/7	5480.44	5569.15	5455.5	5556.59	123189.55	5348540800	120.0881159	86.86738709	95.95468706	119.4550425	5334.4	5343.487614	1
399300.SZ	沪深300	2008/1/8	5575.95	5630.62	5485.23	5528.05	147975.76	6489950000	128.5397736	79.59027369	89.70585342	113.1711441	5377.02	5377.044411	-1
399300.SZ	沪深300	2008/1/9	5507.12	5614.68	5490.31	5613.76	108368.1	4679687200	140.533867	84.32310651	91.84786034	111.2952374	5417.683	5420.083609	1
399300.SZ	沪深300	2008/1/10	5631.65	5707.67	5602.59	5672.15	144316.45	6422989200	152.9873148	86.82139047	91.91984397	136.4640823	5463.217	5465.913862	1
399300.SZ	沪深300	2008/1/11	5688.56	5702.57	5629.64	5699.15	122241.54	5616708000	163.1546906	87.89206712	93.94376536	122.7644889	5506.629	5508.320433	1
399300.SZ	沪深300	2008/1/14	5717.53	5756.92	5679.29	5731.76	109356.4	4984600800	171.8626382	89.16757387	94.19119069	122.6671452	5543.052	5548.945808	1
